id,postcode,latitude,longitude,
2408,YO8,9GY,53.7698305116,-1.1571401369
2409,YO8,9GZ,53.771516,-1.161506
2410,YO8,9HA,53.7683940155,-1.094479732
2411,YO8,9HB,53.7665605689,-1.090938816
2412,YO8,9HD,53.766202,-1.090871
2413,YO8,9HE,53.7724192825,-1.08526
2414,YO8,9HF,53.7665093408,-1.0936707007
2415,YO8,9HG,53.769583311,-1.0936651959
2416,YO8,9HH,53.7651768748,-1.0933808087
2417,ZE1,0HN,60.1551829469,-1.156171002
2418,ZE1,0HP,60.1556396286,-1.1573842156
2419,ZE1,0HQ,60.1562767094,-1.1573138746
2420,ZE1,0HR,60.1549971176,-1.1580130986
2421,ZE1,0HS,60.154662421,-1.1576253708
2422,ZE1,0HT,60.1567915353,-1.1577870815
2423,ZE1,0HU,60.1542699616,-1.1566266972
2424,ZE1,0HW,60.1561782558,-1.1531372051
2425,YO8,9HJ,53.7707200788,-1.1368822849
2426,YO8,9HL,53.7634591867,-1.0944493535
2427,YO8,9HN,53.7705904807,-1.155152
2428,YO8,9HP,53.7691831845,-1.1609612398
2429,YO8,9HQ,53.7698949848,-1.093279179
2430,YO8,9HR,53.7691970767,-1.159094822
2431,YO8,9HS,53.7714867637,-1.1639043389
2432,YO8,9HT,53.7719198262,-1.162683
2433,YO8,9HU,53.7718077444,-1.1622441254
2434,YO8,9HW,53.7706636052,-1.1580186256
2435,YO8,9HX,53.7721037866,-1.1621623679
2436,YO8,9HY,53.772749263,-1.1619219204
2437,YO8,9HZ,53.774341804,-1.1595837979
2438,YO8,9JB,53.7710748339,-1.165568
2439,YO8,9JD,53.7704723838,-1.1628017371
2440,YO8,9JE,53.767824,-1.167098845
2441,YO8,9JF,53.7675332497,-1.1679729134
2442,YO8,9JG,53.7682611298,-1.1666537739
2443,YO8,9JH,53.7699840396,-1.168834796
2444,YO8,9JJ,53.7706224037,-1.1662732294
2445,YO8,9JL,53.7707503502,-1.165498
2446,YO8,9JN,53.7718677442,-1.1682817192
2447,YO8,9JP,53.7708356011,-1.1684993577
2448,YO8,9JQ,53.7667905695,-1.1710521348
2449,YO8,9JR,53.7713470214,-1.1683678728
2450,YO8,9JS,53.771835,-1.169936
2451,YO8,9JT,53.7714835908,-1.1647389002
2452,YO8,9JU,53.769679368,-1.0944824225
2453,YO8,9JW,53.771012,-1.188888
2454,YO8,9JX,53.7698895919,-1.0925662014
2455,YO8,9JY,53.7644834513,-1.0908319689
2456,YO8,9JZ,53.7648783089,-1.0895642973
2457,YO8,9LB,53.7635057057,-1.097316
2458,YO8,9LD,53.762387,-1.111963
2459,YO8,9LE,53.755872,-1.135579
2460,YO8,9LF,53.7510492494,-1.1488414479
2461,YO8,9LG,53.7499966269,-1.147437212
2462,YO8,9LH,53.7554799452,-1.1744750128
2463,YO8,9LJ,53.7598787375,-1.158054
2464,YO8,9LL,53.7686063805,-1.1255165116
2465,YO8,9LN,53.7684442125,-1.1723243257
2466,YO8,9LP,53.7505177244,-1.1524766616
2467,YO8,9LQ,53.7516410039,-1.1549867063
2468,YO8,9LR,53.7679680907,-1.0845515496
2469,YO8,9LS,53.7751517873,-1.1233168233
2470,YO8,9LT,53.775193505,-1.1228759057
2471,YO8,9LU,53.7759607127,-1.1245442677
2472,YO8,9LW,53.7505854549,-1.1531577317
2473,YO8,9LX,53.7744206839,-1.126594422
2474,YO8,9LY,53.7740424888,-1.1252669888
2475,YO8,9LZ,53.7727645719,-1.1250507795
2476,YO8,9NA,53.7710913394,-1.1248579758
2477,YO8,9NB,53.7722529965,-1.1239234385
2478,YO8,9ND,53.7732887178,-1.122626
2479,YO8,9NE,53.7713200169,-1.1217124746
2480,YO8,9NF,53.7711339593,-1.1233094825
2481,YO8,9NG,53.7699631054,-1.1229849106
2482,YO8,9NH,53.7686348019,-1.1244842444
2483,YO8,9NJ,53.769461,-1.119293
2484,YO8,9NL,53.7670608906,-1.1330128221
2485,YO8,9NN,53.7712534099,-1.1261291092
2486,YO8,9NP,53.7692293557,-1.1258980386
2487,YO8,9NQ,53.77043852,-1.124082587
2488,YO8,9NR,53.7697353887,-1.1262668321
2489,YO8,9NS,53.7705489653,-1.126902356
2490,YO8,9NT,53.7710814041,-1.1271947624
2491,YO8,9NU,53.769788,-1.1309957379
2492,YO8,9NW,53.7711496552,-1.1266926505
2493,YO8,9NX,53.7729462286,-1.1277781913
2494,YO8,9NY,53.774409,-1.1248388264
2495,YO8,9NZ,53.7638845984,-1.0936513604
2496,YO8,9PA,53.7738296442,-1.1268949869
2497,YO8,9PB,53.773326,-1.134219
2498,YO8,9PD,53.7735648045,-1.1312704466
2499,YO8,9PE,53.774195249,-1.1289662009
2500,YO8,9PF,53.7748471572,-1.1271470068
2501,YO8,9PG,53.7750037441,-1.1289039439
2502,YO8,9PH,53.7714877512,-1.1286884369
2503,YO8,9PJ,53.7715185686,-1.1292188452
2504,YO8,9PL,53.7730143372,-1.1235586037
2505,YO8,9PN,53.7735118334,-1.1239882735
2506,YO8,9PP,53.77006274,-1.1280200151
2507,YO8,9PQ,53.774536788,-1.1240276325
2508,YO8,9PR,53.7744706188,-1.1309937924
2509,YO8,9PS,53.7694076867,-1.122010304
2510,YO8,9PT,53.7688161034,-1.1234639638
2511,YO8,9PU,53.7686663222,-1.122769
2512,YO8,9PW,53.773339,-1.123521
2513,YO8,9PX,53.7689818366,-1.1203199404
2514,YO8,9PY,53.7752463547,-1.131617
2515,YO8,9PZ,53.777183,-1.1183771872
2516,YO8,9QA,53.7689775948,-1.168869842
2517,YO8,9QB,53.767926635,-1.1689664506
2518,YO8,9QD,53.7671247333,-1.1699835759
2519,YO8,9QE,53.7708154796,-1.1630224992
2520,YO8,9QF,53.7683164412,-1.1694442442
2521,YO8,9QG,53.7691650054,-1.1699736868
2522,YO8,9QH,53.7671970728,-1.1661590205
2523,YO8,9QJ,53.7697576753,-1.1293311373
2524,YO8,9QL,53.7702537201,-1.1295636325
2525,YO8,8DE,53.7786902553,-1.0588842862
2526,YO8,8DF,53.778435053,-1.0584347346
2527,YO8,8DG,53.7785353859,-1.0574764408
2528,YO8,8DH,53.7773180313,-1.0558344676
2529,YO8,8DJ,53.7773498477,-1.0575940474
2530,YO8,8DL,53.775854,-1.057021
2531,YO8,8DN,53.7752263585,-1.0595990748
2532,YO8,8DP,53.7750823321,-1.0595719453
2533,YO8,8DQ,53.7782383835,-1.056284248
2534,YO8,8DR,53.7743849762,-1.0611959605
2535,YO8,8DS,53.7743517904,-1.0626989127
2536,YO8,8DT,53.7742829783,-1.0630949651
2537,YO8,8DU,53.7737949652,-1.0627568362
2538,YO8,8DW,53.7753303269,-1.0602492424
2539,YO8,8DX,53.7744844795,-1.0635760436
2540,YO8,8DY,53.7804461279,-1.0592851141
2541,YO8,8DZ,53.7790312608,-1.0611074641
2542,YO8,8EA,53.7795951705,-1.0608065406
2543,YO8,8EB,53.7790805883,-1.0616678592
2544,YO8,8ED,53.7489843884,-1.0164196207
2547,YO8,8EG,53.774253497,-1.0389236998
2548,YO8,8EH,53.7645544457,-1.006862592
2549,YO8,8EJ,53.753208,-1.023874
2550,YO8,8EL,53.7519824089,-1.023614045
2551,YO8,8EN,53.7517968977,-1.0240126562
2552,YO8,8EP,53.7492234547,-1.0137905167
2553,YO8,8EQ,53.766767,-1.041203
2554,YO8,8ER,53.7490315888,-1.0155996197
2555,YO8,8ES,53.7513308465,-1.0263892913
2556,YO8,8ET,53.7512666941,-1.0284532935
2557,YO8,8EU,53.7503918895,-1.0292014062
2558,YO8,8EW,53.7484006257,-1.0164787465
2559,YO8,8EX,53.7501910854,-1.0299339639
2560,YO8,8EY,53.7486414073,-1.0305914052
2561,YO8,8EZ,53.745243464,-1.0327773163
2562,YO8,8FB,53.7821252253,-1.0590654474
2563,YO8,8FD,53.7826700841,-1.058447
2564,YO8,8FE,53.781841634,-1.0584343746
2565,YO8,8GH,53.7758329905,-1.0578708105
2566,YO8,8GX,53.7482888401,-1.0127205542
2567,YO8,8GY,53.7284945071,-1.020582
2568,YO8,8GZ,53.7488252176,-1.0200325398
2569,YO8,8HA,53.738274,-1.02892
2570,YO8,8HB,53.7283575355,-1.018810835
2571,YO8,8HD,53.727565,-1.015176
2572,YO8,8HE,53.72809697,-1.0177255782
2573,YO8,8HF,53.7262147229,-1.0118129025
2574,YO8,8HG,53.7265155317,-1.0123211783
2575,YO8,8HH,53.7264306501,-1.018400987
2576,YO8,8HJ,53.7277400549,-1.019537
2577,YO8,8HL,53.7280057534,-1.0197587714
2578,YO8,8HN,53.7268095246,-1.0196653347
2579,YO8,8HP,53.7248040493,-1.0206364922
2580,YO8,8HQ,53.7268799942,-1.0129189116
2581,YO8,8HR,53.724697,-1.0218120462
2582,YO8,8HS,53.726457,-1.0213925396
2583,YO8,8HT,53.7268164251,-1.0227116888
2584,YO8,8HU,53.7265836611,-1.0239296213
2585,YO8,8HW,53.7253033442,-1.0201398927
2586,YO8,8HX,53.727445,-1.029109
2587,YO8,8HY,53.7276064498,-1.0270131367
2588,YO8,8HZ,53.729761314,-1.0356185168
2589,YO8,8JA,53.7289999591,-1.034832586
2590,YO8,8JB,53.725985819,-1.0547565593
2591,YO8,8JD,53.7367193489,-1.0515140625
2592,YO8,8JE,53.74651017,-1.0506870645
2593,YO8,8JF,53.7566249417,-1.048503
2594,YO8,8JG,53.751147,-1.034598
2595,YO8,8JH,53.7481780502,-1.0200324324
2596,YO8,8JJ,53.7268166293,-1.0172400826
2597,YO8,8JL,53.7269246303,-1.0161614295
2598,YO8,8JN,53.7263980191,-1.0166132629
2599,YO8,8JP,53.7483220204,-1.018952401
2600,YO8,8JQ,53.7479402273,-1.013852
2601,YO8,8JR,53.7269337836,-1.0139937878
2602,YO8,8JS,53.7250913355,-1.0162042157
2603,YO8,8JT,53.7249624111,-1.0158283212
2604,YO8,8JU,53.7248120419,-1.0139373221
2605,YO8,8JW,53.7500846511,-1.0212619448
2606,YO8,8JX,53.7251083393,-1.0149913243
2607,YO8,8JY,53.72596546,-1.0142892542
2608,YO8,8JZ,53.7262311832,-1.0149044608
2609,YO8,8LA,53.754298508,-1.0954350123
2610,YO8,8LB,53.754007,-1.084188
2611,YO8,8LD,53.753285,-1.075498
2612,YO8,8LE,53.743109,-1.078845
2613,YO8,8LF,53.735095,-1.087585
2614,YO8,8LG,53.742375,-1.105425
2615,YO8,8LH,53.7491580943,-1.1015354788
2616,YO8,8LJ,53.751111,-1.099386
2617,YO8,8LL,53.7523430896,-1.098358529
2618,YO8,8LN,53.7528071212,-1.0991068966
2619,YO8,8LP,53.7492195108,-1.101989
2620,YO8,8LQ,53.7420106744,-1.1073282261
2621,YO8,8LR,53.7483782842,-1.107375
2622,YO8,8LS,53.7496940065,-1.1058915431
2623,YO8,8LT,53.7492168482,-1.1069935333
2624,YO8,9QN,53.7680714489,-1.1717096257
2625,YO8,5XN,53.7958803745,-1.0424070313
2626,YO8,5XP,53.7952597001,-1.0412218334
2627,YO8,5XQ,53.7949124471,-1.0438864798
2628,YO8,5XR,53.7991133516,-1.0443071617
2629,YO8,5XS,53.796383523,-1.0412569344
2630,YO8,5XT,53.802085566,-1.0383178714
2631,YO8,8LU,53.7286991381,-0.9821672189
2632,YO8,8LW,53.7500252776,-1.0997123408
2633,YO8,8LX,53.747501001,-1.014194788
2634,YO8,8LY,53.7728590634,-1.0649171178
2635,YO8,8LZ,53.766697538,-1.0666469662
2636,YO8,8NA,53.774136,-1.064813
2637,YO8,8NB,53.770787,-1.064174
2638,YO8,8ND,53.7515222803,-1.0548053056
2639,YO8,8NE,53.7351320719,-1.0384366056
2640,YO8,8NF,53.7284767643,-0.9813844018
2641,YO8,8NG,53.736575,-0.981204
2642,YO8,8NH,53.744007,-0.972669
2643,YO8,8NJ,53.7310864316,-0.9754095604
2644,YO8,8NL,53.7323157844,-0.9751674493
2645,YO8,8NN,53.7289723917,-0.9773101813
2646,YO8,8NP,53.7281194377,-0.9774218205
2647,YO8,8NQ,53.7439463084,-0.9740505584
2648,YO8,8NR,53.728872436,-0.9782372195
2649,YO8,8NS,53.7287066442,-0.9798782514
2650,YO8,8NT,53.7289216785,-0.979523
2651,YO8,8NU,53.728387179,-0.9824779002
2652,YO8,8NW,53.7286063963,-0.977759
2653,YO8,8NX,53.7295703451,-0.9831465972
2654,YO8,8NY,53.731072662,-0.9854144236
2655,YO8,8NZ,53.7295471283,-0.9751438235
2656,YO8,8PA,53.7295210499,-0.9858155615
2657,YO8,8PD,53.729833,-0.989582
2658,YO8,8PE,53.7284234141,-0.979339439
2659,YO8,8PG,53.714386,-0.960724
2660,YO8,8PH,53.7305843969,-0.9946726717
2661,YO8,8PJ,53.729102,-0.9946726717
2662,YO8,8PL,53.7258814623,-0.9848421735
2663,YO8,8PN,53.7237414606,-0.9868791068
2664,YO8,8PP,53.7254798209,-0.9641633969
2666,YO8,8PR,53.7198150671,-0.9566799298
2667,YO8,8PS,53.714275,-0.952029
2668,YO8,8PT,53.718565,-0.906127
2669,YO8,8PU,53.7314275345,-0.9753557924
2670,YO8,8PW,53.729392,-0.95908
2671,YO8,8PX,53.7312124121,-0.9525475551
2672,YO8,8PY,53.7335267817,-1.1457239457
2673,YO8,8PZ,53.7341557505,-1.1494858545
2674,YO8,8QA,53.7329171918,-1.1446903426
2675,YO8,8QB,53.7332004484,-1.1428200458
2676,YO8,8QD,53.730568386,-1.1256086176
2677,YO8,8QE,53.7297510513,-1.1232306542
2678,YO8,8QF,53.731908,-1.127946
2679,YO8,8QG,53.7266711673,-1.1212031004
2680,YO8,8QH,53.7281232218,-1.1182020308
2681,YO8,8QJ,53.7189041383,-1.0921180802
2682,YO8,8QL,53.7185331816,-1.0870647242
2683,YO8,8QN,53.718132,-1.087331
2684,YO8,8QP,53.7143911204,-1.0778812182
2685,YO8,8QQ,53.7285445344,-1.119119
2686,YO8,8QR,53.7134154024,-1.0760691719
2687,YO8,8QT,53.7134414158,-1.075022
2688,YO8,8QU,53.7353320139,-1.1157772387
2689,YO8,8QW,53.7188745315,-1.0823293327
2690,YO8,8QX,53.7393371237,-1.1128428926
2691,YO8,8QY,53.7275711119,-1.1176830874
2692,YO8,8QZ,53.732588,-1.143772
2693,YO8,8RA,53.725478551,-1.0206814473
2694,YO8,8RB,53.7266643068,-1.0205932728
2695,YO8,8RD,53.724022,-1.019366
2696,YO8,8RE,53.7322130513,-1.145203
2697,YO8,8RF,53.728502,-1.019797338
2698,YO8,8RG,53.772092,-1.0608426963
2699,YO8,8RH,53.7709051892,-1.0610308236
2700,YO8,8RJ,53.7710138172,-1.060269
2701,YO8,8RL,53.7710694773,-1.0624989075
2702,YO8,8RN,53.7696645961,-1.0633039818
2703,YO8,8RP,53.77168,-1.0634296501
2704,YO8,8RQ,53.771388,-1.061733
2705,YO8,8RR,53.769481,-1.061533
2706,YO8,8RS,53.7724816774,-1.061481191
2707,YO8,8RT,53.769108,-1.0620694936
2708,YO8,8RU,53.7690524274,-1.0631810584
2709,YO8,8RZ,53.7708407998,-1.0631412503
2710,YO8,9AA,53.7789130936,-1.0783191103
2711,YO8,9AB,53.7784612361,-1.0815158253
2712,YO8,9AD,53.7780708505,-1.0810083913
2713,YO8,9AE,53.7775902802,-1.0828095376
2714,YO8,9AF,53.7777698897,-1.085142582
2715,YO8,9AG,53.7771364118,-1.0822276125
2716,YO8,9AH,53.7714047784,-1.0779221596
2717,YO8,9AJ,53.77494,-1.08053
2718,YO8,9AL,53.7732024955,-1.0721016946
2719,YO8,9AN,53.7761352813,-1.0841310832
2720,YO8,9AP,53.775994689,-1.0869110621
2721,YO8,9AQ,53.7824269508,-1.0724142531
2722,YO8,9AR,53.7761399954,-1.0882887858
2723,YO8,9AS,53.7769209589,-1.0846147488
2724,YO8,9AT,53.7773327084,-1.0879290945
2725,YO8,5XU,53.7989712007,-1.0388901434
2726,YO8,5XW,53.7959604201,-1.0411754918
2727,YO8,5YY,53.7849340929,-1.0676994242
2728,YO8,5ZU,53.7962558891,-1.02320868
2729,YO8,5ZX,53.797177,-1.032448
2730,YO8,5ZY,53.797505613,-1.0321219979
2731,YO8,5ZZ,53.7995685395,-1.0371608094
2732,YO8,6DH,53.797203,-0.9246650992
2733,YO8,6DJ,53.806141,-0.907205
2734,YO8,6DL,53.8171242706,-0.8974106181
2735,YO8,6DN,53.8195028486,-0.9009635027
2736,YO8,6DP,53.822873,-0.905737
2737,YO8,6DQ,53.813656,-0.918127
2738,YO8,6DR,53.8187306806,-0.9030191797
2739,YO8,6DS,53.8021195823,-0.917147
2740,YO8,6DU,53.8183171713,-0.9188579079
2741,YO8,6DW,53.8279998091,-0.8770089107
2742,YO8,6DY,53.7802670681,-1.0457217701
2743,YO8,6DZ,53.8171111833,-0.915699147
2744,YO8,6EB,53.7775760407,-1.0307139777
2745,YO8,6ED,53.7757512366,-1.0152477622
2746,YO8,6EE,53.7949434918,-0.9842382314
2747,YO8,6EF,53.798215518,-0.9906573205
2748,YO8,6EG,53.8146234514,-0.990766
2749,YO8,6EH,53.7651451042,-0.9599106833
2750,YO8,6EJ,53.763696,-0.944169
2751,YO8,6EL,53.7621862436,-0.9392014012
2752,YO8,6EN,53.7602416732,-0.9337895796
2753,YO8,6EP,53.771894,-0.914968
2754,YO8,6EQ,53.8078456625,-0.97517925
2755,YO8,6ER,53.7730876446,-0.9248910425
2756,YO8,6ES,53.7736202744,-0.9261520319
2757,YO8,6ET,53.7758580497,-0.9241070488
2758,YO8,6EU,53.7786562721,-0.915718
2759,YO8,6EW,53.7714225412,-0.9266481306
2760,YO8,6EX,53.7767369422,-0.9248888447
2761,YO8,6LE,53.7832863366,-0.9939295934
2762,YO8,6LG,53.8177402053,-0.9067665327
2763,YO8,6LH,53.8195033469,-0.9228224464
2764,YO8,6LJ,53.8200088844,-0.9220651463
2765,YO8,6LL,53.8161558212,-0.9164073161
2766,YO8,6LN,53.8160935267,-0.9174721625
2767,YO8,6LP,53.8192532014,-0.9140184985
2768,YO8,6LQ,53.8191374831,-0.9221178869
2769,YO8,6LR,53.8181529976,-0.9195912472
2770,YO8,6LS,53.8178844254,-0.921605
2771,YO8,6LT,53.8188454917,-0.9196341979
2772,YO8,6LU,53.8191388482,-0.9182747223
2773,YO8,6LW,53.8174361879,-0.917634
2774,YO8,6LX,53.8183541581,-0.9139961696
2775,YO8,6LY,53.8179600274,-0.908203846
2776,YO8,6LZ,53.8184387785,-0.90631
2777,YO8,6NA,53.8184286965,-0.9083435656
2778,YO8,6NB,53.8180978852,-0.9204584865
2779,YO8,6ND,53.8179567097,-0.9177583282
2780,YO8,6NF,53.8192373688,-0.9172392467
2781,YO8,6NG,53.7773037762,-0.997305
2782,YO8,6NH,53.7767164977,-0.9940108179
2783,YO8,6NJ,53.7772998632,-0.9939058198
2784,YO8,6NL,53.7784851882,-0.9969884401
2785,YO8,6NN,53.780925483,-0.9964446173
2786,YO8,6NP,53.7815077004,-0.9929856559
2787,YO8,6NQ,53.777557,-0.999788
2788,YO8,6NR,53.7824775247,-0.9971664355
2789,YO8,6NS,53.7820291045,-0.993899
2790,YO8,6NT,53.7826040645,-0.9929594105
2791,YO8,6NU,53.7853162082,-0.994274
2792,YO8,6NW,53.7812443299,-0.9969530098
2793,YO8,6NX,53.791222,-0.992571
2794,YO8,6NY,53.8176234033,-0.9156859267
2795,YO8,6NZ,53.7828382797,-0.9940920795
2796,YO8,6PA,53.795757,-0.995301
2797,YO8,6PB,53.793745977,-1.0054445828
2798,YO8,6PD,53.788156,-1.011891
2799,YO8,6PE,53.784698,-1.007844
2800,YO8,6PF,53.782377,-1.002238
2801,YO8,6PG,53.7812658711,-1.0006100177
2802,YO8,6PH,53.775397148,-0.9888982632
2803,YO8,6PJ,53.7731351537,-0.984899
2804,YO8,6PL,53.7669739663,-0.9973386271
2805,YO8,6PN,53.770335,-1.002478
2806,YO8,6PP,53.7816867304,-0.9918279488
2807,YO8,6PQ,53.777949062,-0.994148275
2808,YO8,6PR,53.829484,-0.85503591
2809,YO8,6PS,53.827715,-0.8552975625
2810,YO8,6PT,53.8282393613,-0.8548046367
2811,YO8,6PU,53.8277707785,-0.8546806741
2812,YO8,6PW,53.7781220116,-0.9954795674
2813,YO8,6PX,53.8234165446,-0.84892
2814,YO8,6PY,53.8310871609,-0.8593613386
2815,YO8,6PZ,53.8315234899,-0.83578
2816,YO8,6QA,53.7713394105,-0.9778285188
2817,YO8,6QB,53.7704995211,-0.9773633958
2818,YO8,6QD,53.764452653,-0.9765849097
2819,YO8,6QE,53.768907,-0.979164904
2820,YO8,6QF,53.77055,-0.97894
2821,YO8,6QG,53.7728489203,-0.980932752
2822,YO8,6QH,53.7756165797,-0.9703194929
2823,YO8,6QJ,53.7686196992,-0.9719623563
2824,YO8,6QL,53.7696571706,-0.9766100776
2825,YO8,4QT,53.7814196074,-1.0723302291
2826,YO8,4QY,53.7844495951,-1.0876837273
2827,YO8,4RT,53.7907879772,-1.0820056216
2828,YO8,4RU,53.7838633728,-1.0874232504
2829,YO8,4RW,53.785092256,-1.0835566315
2833,YO8,4XG,53.7858189132,-1.0833738421
2834,YO8,4XH,53.7855414812,-1.0835316664
2835,YO8,4XJ,53.7850654627,-1.0847562531
2836,YO8,4XN,53.7901463447,-1.0803802374
2837,YO8,4XR,53.7850536752,-1.0879286464
2838,YO8,6QN,53.7673934018,-0.9778181522
2839,YO8,6QP,53.7687874154,-0.976858806
2840,YO8,6QR,53.7679398794,-0.9754987878
2841,YO8,6QS,53.7664580767,-0.9735474374
2842,YO8,6QT,53.7656731126,-0.9669217458
2843,YO8,6QU,53.766368863,-0.9788898386
2844,YO8,6QW,53.7661040542,-0.977928
2845,YO8,6QX,53.76405,-0.977763
2846,YO8,6QY,53.7635489578,-0.9781238879
2847,YO8,6QZ,53.7647995781,-0.9772136372
2848,YO8,6RA,53.764187,-0.980096
2849,YO8,6RB,53.7684442045,-0.974561029
2850,YO8,6RD,53.7700362892,-0.9767981
2851,YO8,6RE,53.7709276415,-0.9769736741
2852,YO8,6RF,53.7689018704,-0.9744740181
2853,YO8,6RG,53.7641744589,-0.9787458562
2854,YO8,6RH,53.7676425452,-0.9754149959
2855,YO8,6RJ,53.76318,-0.9790506867
2856,YO8,6RL,53.7676829114,-0.9780386946
2857,YO8,6RN,53.7837965354,-0.9936745531
2858,YO8,6RQ,53.7647293994,-0.9805831935
2859,YO8,6ST,53.792204,-0.968502
2860,YO8,6SU,53.7936026453,-0.9693022323
2861,YO8,6SX,53.7934031258,-0.9701420702
2862,YO8,6SY,53.7929359954,-0.9659940007
2863,YO8,6SZ,53.7897713919,-0.9690470029
2864,YO8,6TA,53.790674,-0.970421
2865,YO8,6TB,53.790866716,-0.9709935434
2866,YO8,6TD,53.7912864601,-0.9727745235
2867,YO8,6TE,53.7927989326,-0.968866513
2868,YO8,6TF,53.782181,-0.971616
2869,YO8,6TG,53.7780645087,-0.9478911349
2870,YO8,6TH,53.800501,-0.936716
2871,YO8,6TQ,53.7888566628,-0.9424450414
2872,YO8,6UD,53.7686880417,-0.973644772
2873,YO8,6UE,53.7683623182,-0.9733947941
2874,YO8,6UF,53.7676177324,-0.973564671
2875,YO8,6UG,53.7671689238,-0.9736363016
2876,YO8,6WS,53.7849340929,-1.0676994242
2877,YO8,6WY,53.7849340929,-1.0676994242
2878,YO8,6YS,53.7616212486,-0.967383
2879,YO8,6YT,53.7703233936,-0.9799014861
2880,YO8,6YU,53.7657809004,-0.975293432
2881,YO8,6YX,53.7658119552,-0.9768249364
2882,YO8,6YY,53.7652089999,-0.9756866213
2883,YO8,6YZ,53.7637668722,-0.9752210981
2884,YO8,8AA,53.7790490696,-1.0645367412
2885,YO8,8AB,53.7783861669,-1.063671312
2886,YO8,8AD,53.7776254877,-1.0640979659
2887,YO8,8AE,53.7770821353,-1.0635789322
2889,YO8,8AG,53.7809881205,-1.0607754441
2890,YO8,8AH,53.778284181,-1.0552513014
2891,YO8,8AJ,53.7771459901,-1.0545332889
2892,YO8,8AL,53.7746232313,-1.0583379408
2893,YO8,8AN,53.7789405974,-1.052808
2894,YO8,8AP,53.780186,-1.0522410248
2895,YO8,8AQ,53.7787216389,-1.0560154261
2896,YO8,8AR,53.7791351825,-1.0514686448
2897,YO8,8AS,53.7769551228,-1.0531263207
2898,YO8,8AT,53.775065,-1.051545
2899,YO8,8AU,53.7768461968,-1.0541303066
2900,YO8,8AW,53.7794717713,-1.0519770308
2901,YO8,8AX,53.7748214074,-1.0549648705
2902,YO8,8AY,53.7736895593,-1.0584802228
2903,YO8,8AZ,53.7742097204,-1.05821
2904,YO8,8BA,53.7734461401,-1.0629770346
2905,YO8,8BB,53.7780745106,-1.0537384884
2906,YO8,8BD,53.7785236997,-1.0651706119
2907,YO8,8BE,53.7815931209,-1.061795
2908,YO8,8BF,53.7724754481,-1.0629834748
2909,YO8,8BG,53.782166,-1.062965
2910,YO8,8BH,53.7834475993,-1.0626480286
2911,YO8,8BJ,53.782312859,-1.0612163466
2912,YO8,8BL,53.782943671,-1.0602764748
2913,YO8,8BN,53.781978,-1.059676
2914,YO8,8BP,53.7800852288,-1.0591110726
2915,YO8,8BS,53.7785775933,-1.0594179448
2916,YO8,8BT,53.780027,-1.0596411327
2917,YO8,8BU,53.7762801906,-1.0598790137
2918,YO8,8BW,53.7820840852,-1.0572603459
2919,YO8,8BX,53.7778856627,-1.0605867231
2920,YO8,8BY,53.7768235061,-1.0592447096
2921,YO8,8BZ,53.7801178421,-1.0586854169
2922,YO8,8DA,53.7794281757,-1.0578510084
2924,YO8,8DD,53.7790527385,-1.0546877234
2925,YO8,4XS,53.7859494135,-1.0851620039
2926,YO8,4XT,53.7860265438,-1.0870272252
2927,YO8,4XU,53.7854739562,-1.086462461
2928,YO8,4XX,53.7852635595,-1.0859813419
2929,YO8,4XY,53.7845687128,-1.0868008481
2930,YO8,4XZ,53.7848104007,-1.0854903277
2931,YO8,4YA,53.7900502454,-1.0819154681
2932,YO8,4YB,53.7907765848,-1.0805182537
2933,YO8,4YD,53.7905755867,-1.081266453
2934,YO8,4YE,53.7903297131,-1.0796779661
2935,YO8,4YF,53.7897039403,-1.0824694851
2936,YO8,4YG,53.7889226541,-1.0778720853
2937,YO8,4YH,53.7884884816,-1.0786860881
2938,YO8,4YJ,53.7879408752,-1.077605214
2939,YO8,4YL,53.7904553489,-1.0819977025
2940,YO8,4YN,53.7849340929,-1.0676994242
2941,YO8,4YQ,53.7888649949,-1.0785564078
2943,YO8,4YS,53.7870812195,-1.0733589264
2944,YO8,4YX,53.7892132633,-1.0829507447
2945,YO8,4YY,53.7890703341,-1.0818913211
2946,YO8,4YZ,53.7848728298,-1.0807231956
2947,YO8,5AA,53.7863278448,-1.0620070728
2948,YO8,5AB,53.786742,-1.062028
2949,YO8,5AD,53.7875946525,-1.0596413113
2950,YO8,5AE,53.7878419306,-1.057935765
2951,YO8,5AF,53.7876481325,-1.0504570233
2952,YO8,5AG,53.7872240534,-1.0593763838
2953,YO8,5AH,53.7860445064,-1.0614062681
2954,YO8,5AJ,53.786239127,-1.0610072934
2955,YO8,5AL,53.7867896502,-1.0601450159
2956,YO8,5AN,53.787369123,-1.0618320657
2957,YO8,5AP,53.7870778993,-1.0625215917
2958,YO8,5AQ,53.785726562,-1.062126727
2959,YO8,5AR,53.7868738126,-1.0628600648
2960,YO8,5AS,53.786500991,-1.0634603227
2961,YO8,5AT,53.7861281664,-1.0640605699
2962,YO8,5AU,53.7860722423,-1.0649573212
2963,YO8,5AW,53.7873684407,-1.0628945798
2964,YO8,5AX,53.78508,-1.063188
2965,YO8,5AY,53.7835118618,-1.0582300417
2966,YO8,5AZ,53.788825,-1.045695
2967,YO8,5BA,53.790199381,-1.0446159957
2968,YO8,5BB,53.7904121174,-1.0453701467
